07/01/2020,"4,900",600,3,369,"5,220","5,240","5,240","5,220",340,6.94,600,3,-,
06/01/2020,"4,900",-,,345,"4,900","4,900","4,900","4,900",,,,,-,
03/01/2020,"5,250",10,,345,"4,900","4,900","4,900","4,900",-350,-6.67,10,,-,
02/01/2020,"4,920",10,,369,"5,250","5,250","5,250","5,250",330,6.71,10,,-,
31/12/2019,"5,280",960,5,346,"4,920","4,920","4,920","4,920",-360,-6.82,960,5,-,
30/12/2019,"4,960",10,,372,"5,280","5,280","5,280","5,280",320,6.45,10,,-,
27/12/2019,"5,330",680,3,349,"4,960","4,960","4,960","4,960",-370,-6.94,680,3,-,
26/12/2019,"5,090",310,2,375,"5,330","5,330","5,330","5,330",240,4.72,310,2,-,
25/12/2019,"4,760","6,310",31,358,"4,700","5,090","5,090","4,430",330,6.93,"6,310",31,-,
24/12/2019,"5,000",130,1,335,"4,760","4,760","4,760","4,760",-240,-4.8,130,1,-,
23/12/2019,"5,000",-,,352,"5,000","5,000","5,000","5,000",,,,,-,
20/12/2019,"5,000",-,,352,"5,000","5,000","5,000","5,000",,,,,-,
19/12/2019,"5,360",40,,352,"5,000","5,000","5,000","5,000",-360,-6.72,40,,-,
18/12/2019,"5,360",70,,377,"5,360","5,360","5,360","5,360",,,70,,-,
17/12/2019,"5,360",70,,377,"5,360","5,360","5,360","5,360",,,70,,-,
16/12/2019,"5,010",370,2,377,"5,350","5,360","5,360","5,350",350,6.99,370,2,-,
13/12/2019,"4,690",50,,353,"5,000","5,010","5,010","5,000",320,6.82,50,,-,
12/12/2019,"5,030",10,,330,"4,690","4,690","4,690","4,690",-340,-6.76,10,,-,
11/12/2019,"5,400",20,,354,"5,030","5,030","5,030","5,030",-370,-6.85,20,,-,
10/12/2019,"5,150",20,,380,"5,400","5,400","5,400","5,400",250,4.85,20,,-,
09/12/2019,"4,820",190,1,362,"5,140","5,150","5,150","5,140",330,6.85,190,1,-,
06/12/2019,"5,180",90,,339,"4,820","4,820","5,180","4,820",-360,-6.95,90,,-,
05/12/2019,"5,560","22,240",132,365,"5,690","5,180","5,690","5,180",-380,-6.83,240,1,"22,000",131
04/12/2019,"5,970",70,,391,"5,560","5,560","5,890","5,560",-410,-6.87,70,,-,
03/12/2019,"5,630",320,2,420,"5,240","5,970","5,970","5,240",340,6.04,320,2,-,
02/12/2019,"5,630",-,,396,"5,630","5,630","5,630","5,630",,,,,-,
29/11/2019,"5,280",310,2,396,"4,920","5,630","5,630","4,920",350,6.63,310,2,-,
28/11/2019,"5,660",100,1,372,"5,280","5,280","5,280","5,280",-380,-6.71,100,1,-,
27/11/2019,"5,660",-,,398,"5,660","5,660","5,660","5,660",,,,,-,
26/11/2019,"6,080","2,130",12,398,"5,660","5,660","5,660","5,660",-420,-6.91,"2,130",12,-,
25/11/2019,"6,080",-,,428,"6,080","6,080","6,080","6,080",,,,,-,
22/11/2019,"6,080",-,,428,"6,080","6,080","6,080","6,080",,,,,-,
21/11/2019,"5,860",50,,428,"5,500","6,080","6,200","5,500",220,3.75,50,,-,
20/11/2019,"5,500","1,130",6,412,"5,130","5,860","5,860","5,120",360,6.55,"1,130",6,-,
19/11/2019,"5,890",300,2,387,"5,890","5,500","5,890","5,500",-390,-6.62,300,2,-,
18/11/2019,"5,950",10,,414,"5,890","5,890","5,890","5,890",-60,-1.01,10,,-,
15/11/2019,"5,950",-,,419,"5,950","5,950","5,950","5,950",,,,,-,
14/11/2019,"5,580",10,,419,"5,950","5,950","5,950","5,950",370,6.63,10,,-,
13/11/2019,"5,990","1,150",6,393,"5,580","5,580","5,580","5,580",-410,-6.84,"1,150",6,-,
12/11/2019,"5,850",220,1,422,"5,450","5,990","5,990","5,450",140,2.39,220,1,-,
11/11/2019,"6,280",20,,412,"6,280","5,850","6,280","5,850",-430,-6.85,20,,-,
08/11/2019,"5,910","1,320",7,442,"6,290","6,280","6,290","5,500",370,6.26,"1,320",7,-,
07/11/2019,"6,350",120,1,416,"5,910","5,910","5,910","5,910",-440,-6.93,120,1,-,
06/11/2019,"6,350",-,,447,"6,350","6,350","6,350","6,350",,,,,-,
05/11/2019,"6,350",-,,447,"6,350","6,350","6,350","6,350",,,,,-,
04/11/2019,"6,360",320,2,447,"6,690","6,350","6,690","5,920",-10,-0.16,320,2,-,
01/11/2019,"5,990",80,,448,"6,000","6,360","6,370","5,580",370,6.18,80,,-,
31/10/2019,"5,730","3,720",20,422,"5,330","5,990","6,120","5,330",260,4.54,"3,720",20,-,
30/10/2019,"6,160","1,150",7,403,"5,730","5,730","5,730","5,730",-430,-6.98,"1,150",7,-,
29/10/2019,"6,160",-,,433,"6,160","6,160","6,160","6,160",,,,,-,
28/10/2019,"6,620",600,4,433,"6,160","6,160","6,160","6,160",-460,-6.95,600,4,-,
25/10/2019,"7,110",200,1,466,"6,620","6,620","6,620","6,620",-490,-6.89,200,1,-,
24/10/2019,"7,110",-,,500,"7,110","7,110","7,110","7,110",,,,,-,
23/10/2019,"7,110",-,,500,"7,110","7,110","7,110","7,110",,,,,-,
22/10/2019,"7,110",-,,500,"7,110","7,110","7,110","7,110",,,,,-,
21/10/2019,"6,650",10,,500,"7,110","7,110","7,110","7,110",460,6.92,10,,-,
18/10/2019,"7,150",70,,468,"6,650","6,650","6,650","6,650",-500,-6.99,70,,-,
17/10/2019,"7,150",-,,503,"7,150","7,150","7,150","7,150",,,,,-,
16/10/2019,"7,150",-,,503,"7,150","7,150","7,150","7,150",,,,,-,
15/10/2019,"6,700",10,,503,"7,150","7,150","7,150","7,150",450,6.72,10,,-,
14/10/2019,"6,700",-,,471,"6,700","6,700","6,700","6,700",,,,,-,
11/10/2019,"6,700",-,,471,"6,700","6,700","6,700","6,700",,,,,-,
10/10/2019,"6,700",-,,471,"6,700","6,700","6,700","6,700",,,,,-,
09/10/2019,"7,200","68,480",518,471,"7,600","6,700","7,600","6,700",-500,-6.94,"68,480",518,-,
08/10/2019,"6,800","36,000",259,507,"7,200","7,200","7,200","7,200",400,5.88,"36,000",259,-,
07/10/2019,"6,400","37,310",254,479,"6,400","6,800","6,800","6,400",400,6.25,"37,310",254,-,
04/10/2019,"6,040",500,3,450,"6,400","6,400","6,400","6,400",360,5.96,500,3,-,
03/10/2019,"6,490",70,,425,"6,040","6,040","6,040","6,040",-450,-6.93,70,,-,
02/10/2019,"6,490",-,,457,"6,490","6,490","6,490","6,490",,,,,-,
01/10/2019,"6,490",-,,457,"6,490","6,490","6,490","6,490",,,,,-,
30/09/2019,"6,100",20,,457,"6,490","6,490","6,490","6,490",390,6.39,20,,-,
27/09/2019,"6,500",340,2,429,"6,050","6,100","6,100","6,050",-400,-6.15,340,2,-,
26/09/2019,"6,240",200,1,457,"6,240","6,500","6,500","6,240",260,4.17,200,1,-,
25/09/2019,"5,840",700,4,439,"6,200","6,240","6,240","6,200",400,6.85,700,4,-,
24/09/2019,"5,460",470,3,411,"5,830","5,840","5,840","5,830",380,6.96,470,3,-,
23/09/2019,"5,110",20,,384,"4,770","5,460","5,460","4,770",350,6.85,20,,-,
20/09/2019,"5,480",330,2,360,"5,100","5,110","5,110","5,100",-370,-6.75,330,2,-,
19/09/2019,"5,890",10,,386,"5,480","5,480","5,480","5,480",-410,-6.96,10,,-,
18/09/2019,"5,890",40,,414,"5,890","5,890","5,890","5,890",,,40,,-,
17/09/2019,"5,890",10,,414,"5,890","5,890","5,890","5,890",,,10,,-,
16/09/2019,"5,580",650,4,414,"5,580","5,890","5,890","5,580",310,5.56,650,4,-,
13/09/2019,"5,220",670,4,393,"4,870","5,580","5,580","4,870",360,6.9,670,4,-,
12/09/2019,"5,610","1,940",10,367,"5,220","5,220","5,220","5,220",-390,-6.95,"1,940",10,-,
11/09/2019,"6,030",70,,395,"6,400","5,610","6,400","5,610",-420,-6.97,70,,-,
10/09/2019,"6,030",-,,424,"6,030","6,030","6,030","6,030",,,,,-,
09/09/2019,"6,480",40,,424,"6,030","6,030","6,030","6,030",-450,-6.94,40,,-,
06/09/2019,"6,480",-,,456,"6,480","6,480","6,480","6,480",,,,,-,
05/09/2019,"6,060",40,,456,"6,480","6,480","6,480","6,480",420,6.93,40,,-,
04/09/2019,"6,060",-,,426,"6,060","6,060","6,060","6,060",,,,,-,
03/09/2019,"6,510",240,1,426,"6,070","6,060","6,070","6,060",-450,-6.91,240,1,-,
30/08/2019,"7,000",30,,458,"6,510","6,510","6,510","6,510",-490,-7,30,,-,
29/08/2019,"7,000",80,1,493,"6,510","7,000","7,000","6,510",,,80,1,-,
28/08/2019,"7,100","1,900",13,493,"7,000","7,000","7,000","7,000",-100,-1.41,"1,900",13,-,
27/08/2019,"6,710",130,1,500,"7,170","7,100","7,170","6,710",390,5.81,130,1,-,
26/08/2019,"6,280","1,410",9,472,"6,710","6,710","6,710","6,710",430,6.85,"1,410",9,-,
23/08/2019,"5,870","2,780",17,442,"6,280","6,280","6,280","6,280",410,6.98,"2,780",17,-,
22/08/2019,"5,490",40,,413,"5,870","5,870","5,870","5,870",380,6.92,40,,-,
21/08/2019,"5,140",220,1,386,"5,480","5,490","5,490","5,480",350,6.81,220,1,-,
20/08/2019,"4,810",620,3,362,"5,140","5,140","5,140","5,140",330,6.86,620,3,-,
19/08/2019,"4,500",140,1,338,"4,810","4,810","4,810","4,810",310,6.89,140,1,-,
16/08/2019,"4,680",310,1,317,"4,670","4,500","4,670","4,400",-180,-3.85,310,1,-,
15/08/2019,"5,000",40,,329,"4,680","4,680","4,680","4,680",-320,-6.4,40,,-,
14/08/2019,"5,350",50,,352,"5,000","5,000","5,000","5,000",-350,-6.54,50,,-,
13/08/2019,"5,000",250,1,376,"4,660","5,350","5,350","4,660",350,7,250,1,-,
12/08/2019,"5,370",130,1,352,"5,730","5,000","5,740","5,000",-370,-6.89,130,1,-,
09/08/2019,"5,370",-,,378,"5,370","5,370","5,370","5,370",,,,,-,
08/08/2019,"5,370",-,,378,"5,370","5,370","5,370","5,370",,,,,-,
07/08/2019,"5,370",-,,378,"5,370","5,370","5,370","5,370",,,,,-,
06/08/2019,"5,020","1,140",6,378,"5,360","5,370","5,370","5,360",350,6.97,"1,140",6,-,
05/08/2019,"4,700",10,,353,"5,020","5,020","5,020","5,020",320,6.81,10,,-,
02/08/2019,"5,040","20,100",108,331,"4,700","4,700","4,700","4,700",-340,-6.75,100,,"20,000",108
01/08/2019,"5,400",30,,355,"5,040","5,040","5,040","5,040",-360,-6.67,30,,-,
31/07/2019,"5,400",-,,380,"5,400","5,400","5,400","5,400",,,,,-,
30/07/2019,"5,800",50,,380,"5,400","5,400","5,400","5,400",-400,-6.9,50,,-,
29/07/2019,"5,800",-,,408,"5,800","5,800","5,800","5,800",,,,,-,
26/07/2019,"6,100",660,4,408,"5,710","5,800","6,520","5,710",-300,-4.92,660,4,-,
25/07/2019,"6,400","1,030",6,429,"6,100","6,100","6,100","6,100",-300,-4.69,"1,030",6,-,
24/07/2019,"6,840",670,4,450,"6,400","6,400","6,840","6,400",-440,-6.43,670,4,-,
23/07/2019,"6,400",20,,481,"6,200","6,840","6,840","6,200",440,6.88,20,,-,
22/07/2019,"6,800","1,040",7,450,"6,800","6,400","6,800","6,400",-400,-5.88,"1,040",7,-,
19/07/2019,"7,000",470,3,479,"7,000","6,800","7,000","6,800",-200,-2.86,470,3,-,
18/07/2019,"7,100","7,150",50,493,"6,610","7,000","7,000","6,610",-100,-1.41,"7,150",50,-,
17/07/2019,"7,100",-,,500,"7,100","7,100","7,100","7,100",,,,,-,
16/07/2019,"7,000",90,1,500,"7,100","7,100","7,100","7,100",100,1.43,90,1,-,
15/07/2019,"7,000",-,,493,"7,000","7,000","7,000","7,000",,,,,-,
12/07/2019,"7,000",10,,493,"7,000","7,000","7,000","7,000",,,10,,-,
11/07/2019,"7,000",-,,493,"7,000","7,000","7,000","7,000",,,,,-,
10/07/2019,"7,000",-,,493,"7,000","7,000","7,000","7,000",,,,,-,
09/07/2019,"7,100",50,,493,"7,100","7,000","7,100","7,000",-100,-1.41,50,,-,
08/07/2019,"7,100",-,,500,"7,100","7,100","7,100","7,100",,,,,-,
05/07/2019,"7,100",-,,500,"7,100","7,100","7,100","7,100",,,,,-,
04/07/2019,"6,900",140,1,500,"6,900","7,100","7,100","6,900",200,2.9,140,1,-,
03/07/2019,"6,480",200,1,486,"6,930","6,900","6,930","6,030",420,6.48,200,1,-,
02/07/2019,"6,960",20,,456,"6,480","6,480","6,480","6,480",-480,-6.9,20,,-,
01/07/2019,"6,510",100,1,490,"6,960","6,960","6,960","6,960",450,6.91,100,1,-,
28/06/2019,"7,000","1,120",7,458,"6,510","6,510","6,510","6,510",-490,-7,"1,120",7,-,
27/06/2019,"7,000",-,,493,"7,000","7,000","7,000","7,000",,,,,-,
26/06/2019,"7,000",70,,493,"7,480","7,000","7,480","6,510",,,70,,-,
25/06/2019,"7,000",30,,493,"6,510","7,000","7,000","6,510",,,30,,-,
24/06/2019,"7,000",370,2,493,"6,510","7,000","7,000","6,510",,,370,2,-,
21/06/2019,"7,260",690,5,493,"7,260","7,000","7,260","6,760",-260,-3.58,690,5,-,
20/06/2019,"7,800",10,,511,"7,260","7,260","7,260","7,260",-540,-6.92,10,,-,
19/06/2019,"7,480",400,3,549,"7,480","7,800","7,800","7,500",320,4.28,400,3,-,
18/06/2019,"7,060",600,4,526,"7,060","7,480","7,500","7,060",420,5.95,600,4,-,
17/06/2019,"6,600",960,7,497,"7,000","7,060","7,060","7,000",460,6.97,960,7,-,
14/06/2019,"6,200",260,2,464,"6,630","6,600","6,630","6,600",400,6.45,260,2,-,
13/06/2019,"5,800",360,2,436,"6,000","6,200","6,200","6,000",400,6.9,360,2,-,
12/06/2019,"5,430",380,2,408,"5,810","5,800","5,810","5,800",370,6.81,380,2,-,
11/06/2019,"5,080",60,,382,"5,430","5,430","5,430","5,430",350,6.89,60,,-,
10/06/2019,"4,750",110,1,357,"5,080","5,080","5,080","5,080",330,6.95,110,1,-,
07/06/2019,"4,440",200,1,334,"4,750","4,750","4,750","4,750",310,6.98,200,1,-,
06/06/2019,"4,600",70,,312,"4,420","4,440","4,920","4,420",-160,-3.48,70,,-,
05/06/2019,"4,630",80,,324,"4,330","4,600","4,950","4,330",-30,-0.65,80,,-,
04/06/2019,"4,640",100,,326,"4,960","4,630","4,960","4,630",-10,-0.22,100,,-,
03/06/2019,"4,920",70,,327,"5,250","4,640","5,260","4,640",-280,-5.69,70,,-,
31/05/2019,"4,600",200,1,346,"4,920","4,920","4,920","4,920",320,6.96,200,1,-,
30/05/2019,"4,300",310,1,324,"4,600","4,600","4,600","4,600",300,6.98,310,1,-,
29/05/2019,"4,020",10,,303,"4,300","4,300","4,300","4,300",280,6.97,10,,-,
28/05/2019,"4,280",20,,283,"4,540","4,020","4,540","4,020",-260,-6.07,20,,-,
27/05/2019,"4,000",220,1,301,"4,200","4,280","4,280","4,200",280,7,220,1,-,
24/05/2019,"4,200",120,,281,"3,980","4,000","4,000","3,970",-200,-4.76,120,,-,
23/05/2019,"4,210",40,,296,"3,940","4,200","4,200","3,940",-10,-0.24,40,,-,
22/05/2019,"4,210",-,,296,"4,210","4,210","4,210","4,210",,,,,-,
21/05/2019,"4,470",40,,296,"4,180","4,210","4,780","4,180",-260,-5.82,40,,-,
20/05/2019,"4,480",10,,315,"4,470","4,470","4,470","4,470",-10,-0.22,10,,-,
17/05/2019,"4,790",290,1,315,"4,800","4,480","5,120","4,470",-310,-6.47,290,1,-,
16/05/2019,"5,140",10,,337,"4,790","4,790","4,790","4,790",-350,-6.81,10,,-,
15/05/2019,"4,810",270,1,362,"5,140","5,140","5,140","5,140",330,6.86,270,1,-,
14/05/2019,"5,050",10,,338,"4,810","4,810","4,810","4,810",-240,-4.75,10,,-,
13/05/2019,"5,050",-,,355,"5,050","5,050","5,050","5,050",,,,,-,
10/05/2019,"4,720",80,,355,"5,050","5,050","5,050","5,050",330,6.99,80,,-,
09/05/2019,"4,420",380,2,332,"4,720","4,720","4,720","4,720",300,6.79,380,2,-,
08/05/2019,"4,690","1,350",7,311,"5,010","4,420","5,010","4,420",-270,-5.76,"1,350",7,-,
07/05/2019,"5,040",10,,330,"4,690","4,690","4,690","4,690",-350,-6.94,10,,-,
06/05/2019,"5,400",10,,355,"5,040","5,040","5,040","5,040",-360,-6.67,10,,-,
03/05/2019,"5,400",-,,380,"5,400","5,400","5,400","5,400",,,,,-,
02/05/2019,"5,400",-,,380,"5,400","5,400","5,400","5,400",,,,,-,
